category,flag,curvature,accaverage,acc1,acc2,acc3,acc4,acc5,acc6,speedaverage,speed1,speed2,speed3,speed4,speed5
0,0,0.9777315821182131,0.3413692663965996,0.37254901960784315,0.19607843137254902,0.19607843137254902,0.13725490196078433,0.09803921568627451,0.13725490196078433,0.5145353716287213,0.5280898876404494,0.12359550561797752,0.23595505617977527,0.11235955056179775,0.38202247191011235
0,0,1.18599783677713,0.08479728549479933,0.4090909090909091,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.16270305472207075,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.1111111111111111
0,0,1.1417489532579777,0.5599813804316124,0.6666666666666666,0.09803921568627451,0.058823529411764705,0.09803921568627451,0.0784313725490196,0.0392156862745098,0.7963951759381339,0.5080645161290323,0.20161290322580644,0.1935483870967742,0.0967741935483871,0.07258064516129033
0,0,0.8035914674888963,0.10094803716645102,0.3333333333333333,0.2777777777777778,0.05555555555555555,0.19444444444444445,0.1388888888888889,0.027777777777777776,0.20611957175140475,0.38596491228070173,0.22807017543859648,0.2807017543859649,0.10526315789473684,0.17543859649122806
0,0,1.296172437001532,0.37877345931921025,0.6071428571428571,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.38176208094407893,0.39285714285714285,0.16071428571428573,0.2857142857142857,0.16071428571428573,0.19642857142857142
0,0,1.2447163291991834,0.24661001901752488,0.375,0.0,0.375,0.0,0.25,0.0,0.3547369601955848,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.21428571428571427
0,0,1.1951126676754342,0.37706339206418,0.35294117647058826,0.17647058823529413,0.0784313725490196,0.2549019607843137,0.13725490196078433,0.13725490196078433,0.5223503582010385,0.4056603773584906,0.16037735849056603,0.2830188679245283,0.1509433962264151,0.24528301886792453
0,0,1.2266825943415063,0.3284103739594695,0.4,0.1,0.0,0.0,0.5,0.2,0.4124760247591508,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.47058823529411764
0,0,0.7346550994465011,0.3254533682862797,0.38461538461538464,0.0,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.5043128534713249,0.5714285714285714,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.35714285714285715
0,0,1.0768756019601922,0.3003139032471938,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.34946812249654724,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.0,0.7272727272727273
0,0,0.6537837626171669,0.4668746159401559,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.4273025380945567,0.5,0.3,0.2,0.0,0.5
0,0,1.269276031384844,0.34244269481323847,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.6657487131499217,0.4444444444444444,0.14814814814814814,0.25925925925925924,0.14814814814814814,0.37037037037037035
0,0,1.0120697971280348,0.3637930969551656,0.37254901960784315,0.13725490196078433,0.23529411764705882,0.09803921568627451,0.1568627450980392,0.19607843137254902,0.7214673056662504,0.45121951219512196,0.17073170731707318,0.2804878048780488,0.0975609756097561,0.36585365853658536
0,0,1.2736954442740147,0.1877867613599526,0.5,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.09090909090909091,0.25316374637197603,0.35294117647058826,0.4411764705882353,0.14705882352941177,0.058823529411764705,0.23529411764705882
0,0,0.8944063864327377,0.11562487492425703,0.375,0.125,0.08333333333333333,0.16666666666666666,0.25,0.125,0.24746515902544186,0.29411764705882354,0.20588235294117646,0.35294117647058826,0.14705882352941177,0.3235294117647059
0,0,1.3138779895027024,0.09429355734410441,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.1505207016263936,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.782608695652174
0,0,1.1541967110262399,0.1565050281151044,0.35294117647058826,0.17647058823529413,0.09803921568627451,0.17647058823529413,0.19607843137254902,0.1568627450980392,0.37457837860955806,0.22826086956521738,0.2717391304347826,0.29347826086956524,0.20652173913043478,0.2391304347826087
0,0,1.3085194833140008,0.5321781812372101,0.21568627450980393,0.17647058823529413,0.19607843137254902,0.1568627450980392,0.2549019607843137,0.21568627450980393,0.7866612209429453,0.4074074074074074,0.12037037037037036,0.28703703703703703,0.18518518518518517,0.28703703703703703
0,0,1.1306996829412042,0.23932116608443038,0.44,0.24,0.08,0.04,0.2,0.28,0.5003296124741842,0.45652173913043476,0.13043478260869565,0.2391304347826087,0.17391304347826086,0.21739130434782608
0,0,1.2230220186290126,0.2528174426972098,0.75,0.15,0.0,0.05,0.05,0.1,0.26678902332539267,0.3076923076923077,0.3333333333333333,0.23076923076923078,0.1282051282051282,0.10256410256410256
0,0,1.089249988619745,0.14050102280389584,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.0,0.3076923076923077,0.46153846153846156,0.2299116625056163,0.3333333333333333,0.041666666666666664,0.2916666666666667,0.3333333333333333,0.4166666666666667
0,0,1.1550524413516352,0.09642865566301992,0.30303030303030304,0.24242424242424243,0.12121212121212122,0.15151515151515152,0.18181818181818182,0.09090909090909091,0.20033331361316223,0.21739130434782608,0.18840579710144928,0.34782608695652173,0.2463768115942029,0.11594202898550725
0,0,0.922427216504755,0.10019472811183995,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.17910207955454804,0.2413793103448276,0.2413793103448276,0.3793103448275862,0.13793103448275862,0.20689655172413793
0,0,1.185720278182867,0.3156825128566251,0.5882352941176471,0.21568627450980393,0.09803921568627451,0.0196078431372549,0.0784313725490196,0.0392156862745098,0.8515753798683431,0.6792452830188679,0.11320754716981132,0.16981132075471697,0.03773584905660377,0.05660377358490566
0,0,1.232420447782181,0.1045482179516995,0.6666666666666666,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.18232620432409738,0.2413793103448276,0.29310344827586204,0.29310344827586204,0.1724137931034483,0.034482758620689655
0,0,1.0049007229540228,0.021865723287349148,0.19607843137254902,0.39215686274509803,0.19607843137254902,0.13725490196078433,0.0784313725490196,0.0784313725490196,0.041867880269406764,0.03508771929824561,0.13157894736842105,0.5526315789473685,0.2807017543859649,0.09649122807017543
0,0,1.5949979913761585,0.13411406484478067,0.41379310344827586,0.27586206896551724,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.22497537768708345,0.3541666666666667,0.25,0.25,0.14583333333333334,0.20833333333333334
0,0,1.1083054324762132,0.5157950875195498,0.49019607843137253,0.2549019607843137,0.058823529411764705,0.0784313725490196,0.11764705882352941,0.0784313725490196,0.7539572209458251,0.4174757281553398,0.17475728155339806,0.2912621359223301,0.11650485436893204,0.11650485436893204
0,0,0.8695386765137435,0.17184486640606114,0.45454545454545453,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.36363636363636365,0.42281963259120703,0.4375,0.1875,0.25,0.125,0.6875
0,0,1.452693229072951,0.11936285573661483,0.4166666666666667,0.125,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.22168714007744406,0.1951219512195122,0.21951219512195122,0.36585365853658536,0.21951219512195122,0.17073170731707318
0,0,0.7211072845037263,0.1383957789369161,0.2857142857142857,0.25,0.07142857142857142,0.21428571428571427,0.17857142857142858,0.25,0.298320441825213,0.3023255813953488,0.11627906976744186,0.32558139534883723,0.2558139534883721,0.4883720930232558
0,0,1.0348339999546168,0.13667252290651202,0.4838709677419355,0.12903225806451613,0.1935483870967742,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.20295575973414104,0.22807017543859648,0.19298245614035087,0.43859649122807015,0.14035087719298245,0.19298245614035087
0,0,1.3504283720561792,0.21440299452321385,0.5185185185185185,0.25925925925925924,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.3333333333333333,0.40272873191290237,0.43636363636363634,0.16363636363636364,0.21818181818181817,0.18181818181818182,0.2727272727272727
0,0,1.3035398426740181,0.4285276247234197,0.425531914893617,0.2127659574468085,0.0851063829787234,0.1276595744680851,0.14893617021276595,0.2553191489361702,0.9054696265232322,0.4351851851851852,0.1388888888888889,0.2037037037037037,0.2222222222222222,0.12037037037037036
0,0,1.482849742923058,0.2187774624869494,0.375,0.125,0.125,0.125,0.25,0.25,0.34765764710059605,0.5,0.16666666666666666,0.08333333333333333,0.25,0.75
0,0,0.6799708584265023,0.10825283742579678,0.35294117647058826,0.11764705882352941,0.19607843137254902,0.13725490196078433,0.19607843137254902,0.17647058823529413,0.1999499950741254,0.24175824175824176,0.14285714285714285,0.37362637362637363,0.24175824175824176,0.2087912087912088
0,0,1.0989667466419133,0.4534014998367417,0.43137254901960786,0.23529411764705882,0.09803921568627451,0.13725490196078433,0.09803921568627451,0.09803921568627451,0.7916968570054004,0.30851063829787234,0.26595744680851063,0.2978723404255319,0.1276595744680851,0.1702127659574468
0,0,0.7447964386712899,0.029262565701612373,0.27450980392156865,0.23529411764705882,0.1568627450980392,0.1568627450980392,0.17647058823529413,0.0392156862745098,0.06450828861403374,0.12149532710280374,0.1588785046728972,0.5514018691588785,0.16822429906542055,0.102803738317757
0,0,1.4829115228017002,0.4392237151333988,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.34620021091838526,0.5,0.25,0.16666666666666666,0.08333333333333333,0.4166666666666667
0,0,1.0720673242607646,0.4426834726728203,0.43137254901960786,0.21568627450980393,0.1568627450980392,0.09803921568627451,0.09803921568627451,0.0392156862745098,0.6163902945105066,0.5087719298245614,0.15789473684210525,0.2543859649122807,0.07894736842105263,0.07894736842105263
0,0,0.43806224372991637,0.05737763984558706,0.22857142857142856,0.2571428571428571,0.11428571428571428,0.17142857142857143,0.22857142857142856,0.2571428571428571,0.09753710458490371,0.24675324675324675,0.3116883116883117,0.3246753246753247,0.11688311688311688,0.2857142857142857
0,0,1.2239038663034452,0.4890840528217054,0.4444444444444444,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.6517360002264216,0.40540540540540543,0.24324324324324326,0.1891891891891892,0.16216216216216217,0.2972972972972973
0,0,0.6990766173389471,0.11215436735195022,0.1,0.15,0.2,0.25,0.3,0.2,0.28996854188817467,0.26666666666666666,0.13333333333333333,0.4,0.2,0.6
0,0,1.2540710513822222,0.37447550338718877,0.45098039215686275,0.21568627450980393,0.09803921568627451,0.1568627450980392,0.0784313725490196,0.1568627450980392,0.7102286853939852,0.3300970873786408,0.1941747572815534,0.30097087378640774,0.17475728155339806,0.1650485436893204
0,0,0.677814491021565,0.2215412363456646,0.3225806451612903,0.12903225806451613,0.25806451612903225,0.16129032258064516,0.12903225806451613,0.12903225806451613,0.5959516144088944,0.32653061224489793,0.14285714285714285,0.40816326530612246,0.12244897959183673,0.30612244897959184
0,0,0.8054265953334759,0.3472675265457139,0.2,0.3333333333333333,0.0,0.2,0.26666666666666666,0.06666666666666667,0.5276107442744392,0.45454545454545453,0.22727272727272727,0.18181818181818182,0.13636363636363635,0.45454545454545453
0,0,0.6390468218760222,0.1408583884879779,0.3181818181818182,0.3181818181818182,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.18181818181818182,0.3799558423269748,0.4090909090909091,0.20454545454545456,0.25,0.13636363636363635,0.11363636363636363
0,0,1.29668567915171,0.6833392604372581,0.6470588235294118,0.19607843137254902,0.0392156862745098,0.09803921568627451,0.0196078431372549,0.11764705882352941,0.7491945535393902,0.4215686274509804,0.23529411764705882,0.24509803921568626,0.09803921568627451,0.10784313725490197
0,0,0.9439656719771325,0.05385747444364414,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.11764705882352941,0.23529411764705882,0.2549019607843137,0.14030109609199296,0.1134020618556701,0.1958762886597938,0.3711340206185567,0.31958762886597936,0.35051546391752575
0,0,1.281344313732827,0.4230023858125636,0.37254901960784315,0.1568627450980392,0.17647058823529413,0.1568627450980392,0.13725490196078433,0.058823529411764705,0.870557515393835,0.3181818181818182,0.17045454545454544,0.3409090909090909,0.17045454545454544,0.14772727272727273
0,0,1.421835368826461,0.3926723765352647,0.22916666666666666,0.2708333333333333,0.14583333333333334,0.22916666666666666,0.125,0.1875,0.6895240886446693,0.3125,0.1375,0.3125,0.2375,0.3
0,0,0.9729054788848505,0.1184990698399146,0.23529411764705882,0.1568627450980392,0.19607843137254902,0.23529411764705882,0.17647058823529413,0.43137254901960786,0.26466026984718616,0.17647058823529413,0.16666666666666666,0.3431372549019608,0.3137254901960784,0.30392156862745096
0,0,1.2011052380952265,0.5628391105993357,0.3333333333333333,0.1568627450980392,0.13725490196078433,0.13725490196078433,0.23529411764705882,0.17647058823529413,0.9784007592211889,0.3761467889908257,0.10091743119266056,0.27522935779816515,0.24770642201834864,0.21100917431192662
0,0,0.9501710663545446,0.1804497492746329,0.36363636363636365,0.13636363636363635,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.35061729237147615,0.2558139534883721,0.18604651162790697,0.3953488372093023,0.16279069767441862,0.27906976744186046
0,0,0.8345488895962151,0.16976987759666123,0.16,0.16,0.32,0.24,0.12,0.0,0.3783528010989745,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2571428571428571
0,0,1.3061754669098598,0.4822587598408664,0.27450980392156865,0.17647058823529413,0.13725490196078433,0.27450980392156865,0.13725490196078433,0.0784313725490196,0.8767381180919965,0.34408602150537637,0.1827956989247312,0.27956989247311825,0.1935483870967742,0.1827956989247312
0,0,0.9194398897976491,0.13952619431704458,0.391304347826087,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.2608695652173913,0.21739130434782608,0.3995979526538232,0.3684210526315789,0.13157894736842105,0.39473684210526316,0.10526315789473684,0.2631578947368421
0,0,1.5500850262418302,0.4739565475058422,0.2549019607843137,0.19607843137254902,0.0784313725490196,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.9299734214921139,0.11428571428571428,0.05714285714285714,0.49523809523809526,0.3333333333333333,0.2761904761904762
0,0,1.1999110796509702,0.652975033512257,0.45098039215686275,0.19607843137254902,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,1.0061707938587943,0.4044943820224719,0.19101123595505617,0.2808988764044944,0.12359550561797752,0.19101123595505617
0,0,0.8597867436046402,0.052887401030568694,0.17647058823529413,0.37254901960784315,0.17647058823529413,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.10503130799914703,0.09009009009009009,0.18018018018018017,0.4594594594594595,0.2702702702702703,0.17117117117117117
0,0,1.0743451385834946,0.24796989698313232,0.6666666666666666,0.1568627450980392,0.0784313725490196,0.0196078431372549,0.0784313725490196,0.13725490196078433,0.4105596241669646,0.2967032967032967,0.25274725274725274,0.3626373626373626,0.08791208791208792,0.18681318681318682
0,0,0.8175476595176049,0.10990796707592257,0.2,0.2,0.22857142857142856,0.11428571428571428,0.2571428571428571,0.2571428571428571,0.3079363190154114,0.296875,0.1875,0.34375,0.171875,0.328125
0,0,0.8528025332587917,0.1631440075509473,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.29046239072685015,0.37142857142857144,0.05714285714285714,0.4,0.17142857142857143,0.7142857142857143
0,0,1.5622672022255981,0.4282372993067861,0.23529411764705882,0.13725490196078433,0.13725490196078433,0.29411764705882354,0.19607843137254902,0.39215686274509803,0.9444270060681894,0.1559633027522936,0.07339449541284404,0.3761467889908257,0.3944954128440367,0.29357798165137616
0,0,0.786749384625808,0.21731289542303542,0.5294117647058824,0.19607843137254902,0.09803921568627451,0.11764705882352941,0.058823529411764705,0.1568627450980392,0.18298719552881146,0.4462809917355372,0.15702479338842976,0.2644628099173554,0.1322314049586777,0.14049586776859505
0,0,0.7659294512575487,0.09925208881246289,0.3,0.1,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2327838558124642,0.29310344827586204,0.15517241379310345,0.41379310344827586,0.13793103448275862,0.13793103448275862
0,0,0.7470914456730768,0.19483851974041155,0.37254901960784315,0.21568627450980393,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.45098039215686275,0.3522703592826767,0.35135135135135137,0.16216216216216217,0.25225225225225223,0.23423423423423423,0.5225225225225225
0,0,0.6667963847160541,0.5025388435889359,0.35294117647058826,0.09803921568627451,0.0784313725490196,0.17647058823529413,0.29411764705882354,0.0392156862745098,0.9116038916497214,0.3577981651376147,0.11009174311926606,0.29357798165137616,0.23853211009174313,0.1651376146788991
0,0,0.891662474411068,0.3656838393343134,0.5294117647058824,0.29411764705882354,0.0784313725490196,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.7053575843343934,0.42718446601941745,0.2815533980582524,0.22330097087378642,0.06796116504854369,0.08737864077669903
0,0,0.9026630914214326,0.39455676435708165,0.5098039215686274,0.11764705882352941,0.1568627450980392,0.17647058823529413,0.0392156862745098,0.0,0.666245986628186,0.2857142857142857,0.34065934065934067,0.26373626373626374,0.10989010989010989,0.054945054945054944
0,0,1.0753324623155012,0.3699723059212292,0.7254901960784313,0.09803921568627451,0.0,0.0392156862745098,0.13725490196078433,0.0196078431372549,0.713184723702563,0.6176470588235294,0.08823529411764706,0.20588235294117646,0.08823529411764706,0.058823529411764705
0,0,0.8420950816794269,0.31804651145557494,0.37254901960784315,0.3333333333333333,0.058823529411764705,0.0392156862745098,0.19607843137254902,0.0,0.5292709702418674,0.6,0.19047619047619047,0.13333333333333333,0.0761904761904762,0.05714285714285714
0,0,0.8790514075622715,0.199621906649412,0.6470588235294118,0.1568627450980392,0.09803921568627451,0.0392156862745098,0.058823529411764705,0.0,0.506859002437124,0.5116279069767442,0.3023255813953488,0.1511627906976744,0.03488372093023256,0.023255813953488372
0,0,1.0633179055323256,0.3272878111808091,0.35294117647058826,0.21568627450980393,0.17647058823529413,0.19607843137254902,0.058823529411764705,0.0196078431372549,0.5635267867099018,0.47706422018348627,0.1926605504587156,0.26605504587155965,0.06422018348623854,0.045871559633027525
0,0,1.23071872303965,0.2525331722164428,0.37254901960784315,0.3333333333333333,0.11764705882352941,0.0784313725490196,0.09803921568627451,0.0196078431372549,0.46487940994105587,0.5833333333333334,0.21296296296296297,0.12037037037037036,0.08333333333333333,0.06481481481481481
0,0,0.8836201142993099,0.10153507818822435,0.23529411764705882,0.3137254901960784,0.09803921568627451,0.19607843137254902,0.1568627450980392,0.3137254901960784,0.10818024055482658,0.40186915887850466,0.12149532710280374,0.32710280373831774,0.14953271028037382,0.3177570093457944
0,0,1.3850797026573747,0.8765966419828173,0.23529411764705882,0.13725490196078433,0.17647058823529413,0.27450980392156865,0.17647058823529413,0.058823529411764705,1.200466566836881,0.27586206896551724,0.14367816091954022,0.3390804597701149,0.2413793103448276,0.07471264367816093
0,0,1.2460750145892694,0.3022669963580008,0.5490196078431373,0.21568627450980393,0.0196078431372549,0.13725490196078433,0.0784313725490196,0.0196078431372549,0.48479118346916245,0.6422764227642277,0.16260162601626016,0.16260162601626016,0.032520325203252036,0.056910569105691054
0,0,0.8702300835940346,0.1536294492254404,0.45098039215686275,0.13725490196078433,0.19607843137254902,0.11764705882352941,0.09803921568627451,0.0,0.36813599934071406,0.5982905982905983,0.21367521367521367,0.15384615384615385,0.03418803418803419,0.05128205128205128
0,0,0.8868174012529848,0.3365321810393741,0.37254901960784315,0.17647058823529413,0.1568627450980392,0.11764705882352941,0.17647058823529413,0.0,0.7201781509898906,0.29896907216494845,0.1958762886597938,0.3402061855670103,0.16494845360824742,0.1134020618556701
0,0,1.5523796922275133,0.49133623942747223,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.5770779769074266,0.5,0.16666666666666666,0.2777777777777778,0.05555555555555555,0.2222222222222222
0,0,0.812529069631307,0.2365277916896362,0.1568627450980392,0.17647058823529413,0.1568627450980392,0.13725490196078433,0.37254901960784315,0.21568627450980393,0.5191558371629,0.26732673267326734,0.0891089108910891,0.26732673267326734,0.37623762376237624,0.26732673267326734
0,0,0.9249598614193919,0.18371907096756196,0.29411764705882354,0.09803921568627451,0.1568627450980392,0.23529411764705882,0.21568627450980393,0.37254901960784315,0.33373957387696795,0.2761904761904762,0.17142857142857143,0.3523809523809524,0.2,0.4095238095238095
0,0,1.0511639953364735,0.09171121427541566,0.1568627450980392,0.19607843137254902,0.13725490196078433,0.23529411764705882,0.27450980392156865,0.0784313725490196,0.1150115531435735,0.2903225806451613,0.10483870967741936,0.3387096774193548,0.2661290322580645,0.12903225806451613
0,0,1.0315968226809689,0.7691130907735196,0.45098039215686275,0.17647058823529413,0.09803921568627451,0.1568627450980392,0.11764705882352941,0.0392156862745098,1.1350124441381213,0.5344827586206896,0.11206896551724138,0.19827586206896552,0.15517241379310345,0.10344827586206896
0,0,1.3967514662366836,0.4589302805958912,0.4117647058823529,0.21568627450980393,0.058823529411764705,0.1568627450980392,0.1568627450980392,0.0784313725490196,0.7569095795105831,0.30952380952380953,0.15476190476190477,0.30952380952380953,0.2261904761904762,0.21428571428571427
